,gender,customer type,age,type of travel,class,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,satisfaction
17117,Male,Disloyal customer,25,Business travel,Business,414,3,5,3,5,2,3,2,2,4,5,5,5,5,2,0,0,Neutral or dissatisfied
17118,Male,Loyal customer,39,Business travel,Eco,226,1,4,4,4,1,1,1,1,2,5,3,3,4,1,22,9,Neutral or dissatisfied
17119,Female,Loyal customer,37,Business travel,Eco,545,2,3,1,3,2,2,2,2,3,4,2,4,3,2,67,64,Neutral or dissatisfied
17120,Male,Loyal customer,35,Business travel,Business,2586,2,2,2,2,2,5,4,5,5,5,5,3,5,3,0,4,Satisfied
17121,Female,Loyal customer,19,Business travel,Business,1796,4,4,4,4,5,5,5,5,2,4,1,1,1,5,0,3,Satisfied
17122,Male,Loyal customer,24,Business travel,Eco,828,5,3,3,3,5,5,3,5,2,3,1,2,4,5,24,3,Satisfied
17123,Male,Loyal customer,53,Personal Travel,Eco,1426,3,5,3,3,1,3,1,1,2,1,3,1,5,1,0,4,Neutral or dissatisfied
17124,Male,Loyal customer,34,Business travel,Business,1488,4,4,4,4,2,4,5,4,4,4,4,3,4,3,0,0,Satisfied
17125,Male,Loyal customer,49,Business travel,Business,270,5,5,5,5,2,5,5,4,4,4,4,3,4,5,9,4,Satisfied
17126,Male,Loyal customer,52,Business travel,Eco,639,5,2,2,2,5,5,5,5,3,3,4,3,3,5,0,27,Satisfied
17127,Female,Loyal customer,27,Business travel,Business,888,1,1,1,1,5,4,5,5,4,5,4,4,4,5,38,29,Satisfied
17128,Female,Disloyal customer,52,Business travel,Business,591,4,3,3,1,4,4,4,4,5,4,4,3,5,4,0,6,Neutral or dissatisfied
17129,Male,Loyal customer,21,Personal Travel,Eco,368,2,1,2,2,4,2,4,4,2,2,1,4,2,4,0,0,Neutral or dissatisfied
17130,Female,Loyal customer,23,Business travel,Business,2925,3,3,3,3,4,4,4,4,4,5,5,4,5,4,79,137,Satisfied
17131,Male,Loyal customer,43,Business travel,Eco,533,3,5,2,2,3,3,3,3,3,5,1,5,4,3,0,26,Satisfied
17132,Female,Loyal customer,49,Business travel,Business,687,3,3,3,3,5,3,3,3,3,3,3,2,3,1,0,0,Neutral or dissatisfied
17133,Male,Loyal customer,25,Personal Travel,Eco,491,2,3,2,3,4,2,4,4,2,4,3,3,2,4,0,3,Neutral or dissatisfied
17134,Male,Loyal customer,49,Personal Travel,Eco,569,2,4,2,2,2,2,2,2,5,3,4,4,5,2,0,0,Neutral or dissatisfied
17135,Male,Loyal customer,28,Business travel,Business,1995,4,4,4,4,2,2,2,2,3,5,4,4,4,2,0,6,Satisfied
17136,Female,Loyal customer,36,Business travel,Eco,214,1,1,1,1,1,1,1,1,1,5,4,1,3,1,0,0,Neutral or dissatisfied
17137,Female,Loyal customer,59,Business travel,Business,3581,1,1,1,1,2,4,1,4,4,3,4,4,4,3,0,0,Satisfied
17138,Female,Loyal customer,60,Personal Travel,Eco,2556,2,4,2,2,4,5,4,2,2,2,2,3,2,3,0,0,Neutral or dissatisfied
17139,Female,Loyal customer,23,Business travel,Eco,895,4,1,1,1,4,4,3,4,4,3,3,1,3,4,1,11,Neutral or dissatisfied
17140,Male,Loyal customer,43,Business travel,Business,247,2,5,5,5,2,2,2,2,2,2,2,2,2,4,0,0,Neutral or dissatisfied
17141,Male,Loyal customer,60,Personal Travel,Eco,153,4,5,4,1,1,4,1,1,3,2,5,4,5,1,0,0,Satisfied
17142,Female,Loyal customer,44,Business travel,Business,539,1,1,1,1,4,5,5,4,4,4,4,4,4,3,0,0,Satisfied
17143,Female,Loyal customer,45,Personal Travel,Eco,413,3,4,3,5,4,3,2,5,5,3,2,1,5,5,0,0,Neutral or dissatisfied
17144,Male,Loyal customer,17,Personal Travel,Eco,432,3,2,3,4,5,3,5,5,3,3,4,3,3,5,0,0,Neutral or dissatisfied
17145,Male,Loyal customer,60,Business travel,Business,2075,5,5,4,5,4,3,4,2,2,2,2,4,2,3,1,0,Satisfied
17146,Male,Loyal customer,7,Personal Travel,Eco,2400,4,5,4,4,1,4,1,1,3,4,4,4,5,1,25,16,Neutral or dissatisfied
17147,Female,Loyal customer,29,Business travel,Eco,1208,0,0,0,4,4,0,4,4,4,4,3,1,1,4,0,0,Satisfied
17148,Female,Loyal customer,35,Business travel,Business,2049,3,3,3,3,5,4,3,3,3,3,3,2,3,1,0,0,Neutral or dissatisfied
17149,Male,Loyal customer,68,Personal Travel,Eco,414,4,3,4,4,4,4,1,4,5,4,3,3,2,4,16,7,Neutral or dissatisfied
17150,Female,Loyal customer,54,Business travel,Eco,501,3,5,5,5,5,4,4,2,2,3,2,1,2,4,0,0,Neutral or dissatisfied
17151,Female,Loyal customer,48,Business travel,Business,1845,4,4,4,4,5,2,2,4,4,4,4,2,4,4,0,0,Satisfied
17152,Male,Disloyal customer,39,Business travel,Business,1167,1,2,2,3,3,2,3,3,5,1,2,3,5,3,46,86,Neutral or dissatisfied
17153,Male,Loyal customer,9,Personal Travel,Eco,1005,3,2,3,3,5,3,5,5,4,2,2,2,2,5,0,1,Neutral or dissatisfied
17154,Male,Loyal customer,48,Personal Travel,Eco,158,3,2,3,4,1,3,1,1,4,2,4,3,3,1,0,0,Neutral or dissatisfied
17155,Female,Loyal customer,34,Business travel,Business,529,1,1,1,1,5,4,4,5,5,4,5,3,5,4,0,0,Satisfied
17156,Male,Loyal customer,31,Personal Travel,Eco,802,3,2,3,2,2,3,2,2,2,2,2,3,2,2,0,0,Neutral or dissatisfied
17157,Male,Loyal customer,56,Personal Travel,Eco,979,4,4,4,3,2,4,2,2,5,2,5,5,4,2,0,0,Neutral or dissatisfied
17158,Male,Loyal customer,35,Business travel,Business,3288,2,2,2,2,3,5,5,5,5,5,5,5,5,5,0,0,Satisfied
17159,Female,Loyal customer,58,Personal Travel,Eco,630,2,1,2,4,3,3,3,4,4,2,4,1,4,2,17,4,Neutral or dissatisfied
17160,Male,Loyal customer,24,Personal Travel,Eco,907,2,5,2,4,4,2,4,4,4,2,5,5,5,4,28,12,Neutral or dissatisfied
17161,Female,Loyal customer,42,Personal Travel,Eco,2576,2,3,1,3,1,2,4,2,5,4,1,4,4,4,96,83,Neutral or dissatisfied
17162,Female,Loyal customer,58,Business travel,Business,1440,3,2,3,3,2,5,5,4,4,4,4,5,4,4,8,24,Satisfied
17163,Male,Loyal customer,33,Personal Travel,Eco Plus,1444,5,4,5,2,2,5,2,2,3,2,4,3,4,2,18,26,Satisfied
17164,Female,Loyal customer,36,Business travel,Business,195,3,3,3,3,5,2,5,5,5,5,4,4,5,5,28,0,Satisfied
17165,Male,Loyal customer,24,Business travel,Eco,674,1,1,1,1,1,1,1,1,4,3,2,4,1,1,14,23,Neutral or dissatisfied
17166,Female,Loyal customer,38,Business travel,Business,723,2,1,1,1,1,4,3,2,2,2,2,4,2,3,4,6,Neutral or dissatisfied
17167,Male,Loyal customer,54,Business travel,Eco,223,3,2,4,2,3,3,3,3,2,2,3,3,4,3,0,0,Neutral or dissatisfied
17168,Male,Loyal customer,44,Personal Travel,Eco,1208,3,5,3,1,5,3,5,5,2,1,4,3,5,5,10,0,Neutral or dissatisfied
17169,Female,Loyal customer,39,Business travel,Business,448,5,5,5,5,2,4,4,4,4,4,4,3,4,5,15,0,Satisfied
17170,Female,Loyal customer,49,Business travel,Business,1729,3,4,4,4,3,4,4,3,3,3,3,4,3,4,0,0,Neutral or dissatisfied
17171,Female,Loyal customer,32,Business travel,Business,2611,2,2,3,2,5,5,5,5,4,5,5,5,3,5,35,38,Satisfied
17172,Male,Loyal customer,30,Business travel,Business,2075,3,5,5,5,3,3,3,3,1,2,1,1,2,3,26,40,Neutral or dissatisfied
17173,Female,Disloyal customer,26,Business travel,Eco,409,4,2,4,4,3,4,5,3,3,2,4,2,4,3,0,0,Neutral or dissatisfied
17174,Male,Loyal customer,48,Business travel,Business,3934,4,4,3,4,5,4,4,5,5,5,5,3,5,4,0,7,Satisfied
17175,Male,Loyal customer,47,Personal Travel,Eco,674,2,4,2,1,5,2,2,5,5,3,4,5,5,5,6,0,Neutral or dissatisfied
17176,Male,Loyal customer,29,Business travel,Business,3890,2,1,1,1,2,2,2,2,5,3,2,2,3,2,165,167,Neutral or dissatisfied
17177,Female,Loyal customer,39,Business travel,Business,3452,2,3,3,3,2,3,3,2,2,2,2,2,2,2,0,0,Neutral or dissatisfied
17178,Female,Loyal customer,33,Business travel,Business,2814,5,5,5,5,2,2,1,2,2,2,2,3,2,2,0,19,Satisfied
17179,Male,Loyal customer,52,Personal Travel,Business,1192,3,5,4,3,3,4,4,1,1,4,1,4,1,5,0,0,Neutral or dissatisfied
17180,Female,Loyal customer,54,Personal Travel,Eco,557,3,4,4,1,5,5,4,3,3,4,3,4,3,5,0,0,Neutral or dissatisfied
17181,Male,Disloyal customer,20,Business travel,Eco,725,4,5,5,3,2,5,3,2,4,2,4,2,3,2,42,46,Neutral or dissatisfied
17182,Female,Disloyal customer,17,Business travel,Eco,1121,4,4,4,2,2,4,2,2,2,5,4,2,1,2,0,0,Satisfied
17183,Male,Loyal customer,37,Personal Travel,Eco,251,3,4,0,3,3,0,3,3,2,3,2,1,4,3,0,0,Neutral or dissatisfied
17184,Female,Loyal customer,21,Personal Travel,Business,102,3,4,3,3,5,3,5,5,3,3,4,3,5,5,0,0,Neutral or dissatisfied
17185,Female,Loyal customer,17,Personal Travel,Eco,1034,3,5,3,3,4,3,4,4,3,2,5,3,4,4,0,0,Neutral or dissatisfied
17186,Female,Loyal customer,58,Business travel,Business,311,3,4,4,4,1,4,4,3,3,3,3,2,3,3,0,0,Neutral or dissatisfied
17187,Female,Loyal customer,36,Personal Travel,Eco,872,4,2,4,3,2,4,1,2,1,2,3,4,3,2,0,0,Neutral or dissatisfied
17188,Female,Loyal customer,24,Personal Travel,Eco,101,4,3,4,3,3,4,4,3,1,1,4,5,4,3,14,21,Neutral or dissatisfied
17189,Male,Loyal customer,37,Personal Travel,Eco,528,2,2,2,3,3,2,3,3,1,1,4,1,3,3,27,20,Neutral or dissatisfied
17190,Female,Loyal customer,38,Personal Travel,Eco,680,3,5,3,3,3,3,2,3,4,5,5,4,5,3,0,0,Neutral or dissatisfied
17191,Male,Loyal customer,30,Business travel,Business,3509,0,5,0,1,4,4,2,4,5,3,5,1,3,4,0,0,Satisfied
17192,Female,Disloyal customer,22,Business travel,Eco,550,2,0,2,1,5,2,5,5,4,3,4,5,4,5,0,0,Neutral or dissatisfied
17193,Female,Loyal customer,39,Business travel,Business,2355,5,5,1,5,5,4,5,3,3,4,3,3,3,3,0,0,Satisfied
17194,Female,Disloyal customer,25,Business travel,Business,998,4,0,4,4,2,4,2,2,3,5,5,5,5,2,0,11,Satisfied
17195,Male,Loyal customer,43,Business travel,Business,2130,3,3,3,3,3,4,5,4,4,4,4,4,4,4,0,0,Satisfied
17196,Female,Loyal customer,60,Personal Travel,Eco,2475,3,1,3,4,1,3,3,1,1,3,1,4,1,2,0,0,Neutral or dissatisfied
17197,Female,Loyal customer,60,Business travel,Business,3611,1,1,1,1,2,1,3,4,4,4,4,3,4,4,0,1,Satisfied
17198,Male,Disloyal customer,23,Business travel,Business,590,0,0,0,5,5,0,5,5,4,2,5,3,4,5,14,3,Satisfied
17199,Female,Loyal customer,71,Business travel,Business,1704,3,3,3,3,1,3,3,5,5,4,5,2,5,3,0,0,Satisfied
17200,Male,Loyal customer,62,Business travel,Eco Plus,349,5,5,3,5,5,5,5,5,4,1,1,5,3,5,0,0,Satisfied
17201,Female,Disloyal customer,22,Business travel,Business,422,4,0,3,4,1,3,1,1,5,4,5,5,5,1,17,11,Satisfied
17202,Male,Loyal customer,63,Personal Travel,Eco,1065,2,4,2,4,5,2,5,5,5,3,4,3,5,5,0,0,Neutral or dissatisfied
17203,Male,Loyal customer,46,Business travel,Business,2454,2,2,2,2,5,4,4,4,3,4,5,4,4,4,44,26,Satisfied
17204,Female,Loyal customer,61,Personal Travel,Eco,248,4,5,4,1,3,5,5,5,5,4,5,3,5,3,4,0,Satisfied
17205,Male,Disloyal customer,21,Business travel,Eco,328,5,0,5,3,4,5,4,4,3,3,5,3,4,4,3,0,Satisfied
17206,Male,Disloyal customer,22,Business travel,Eco,1028,4,4,4,4,1,4,1,1,2,2,2,3,2,1,0,33,Satisfied
17207,Female,Loyal customer,70,Personal Travel,Eco Plus,533,2,4,2,1,3,5,4,4,4,2,4,5,4,5,33,29,Neutral or dissatisfied
17208,Male,Loyal customer,33,Personal Travel,Eco,1956,3,4,3,3,4,3,4,4,1,4,3,4,4,4,0,0,Neutral or dissatisfied
17209,Female,Loyal customer,42,Business travel,Business,1379,1,2,2,2,5,3,4,1,1,1,1,3,1,1,48,49,Neutral or dissatisfied
17210,Male,Disloyal customer,27,Business travel,Eco,817,3,3,3,1,3,1,1,3,1,4,5,1,3,1,146,155,Neutral or dissatisfied
17211,Female,Loyal customer,64,Business travel,Business,671,4,4,4,4,1,4,1,4,4,3,4,1,4,1,0,0,Satisfied
17212,Female,Loyal customer,61,Business travel,Eco,332,3,1,1,1,4,3,3,3,3,3,3,3,3,2,0,36,Neutral or dissatisfied
17213,Female,Loyal customer,68,Business travel,Business,2394,2,4,4,4,5,3,3,2,2,2,2,1,2,1,0,0,Neutral or dissatisfied
17214,Male,Loyal customer,62,Personal Travel,Eco Plus,622,4,5,4,3,2,4,2,2,2,4,2,4,4,2,0,0,Neutral or dissatisfied
17215,Female,Loyal customer,67,Business travel,Business,1893,2,2,2,2,2,2,2,3,3,3,3,2,2,2,0,0,Neutral or dissatisfied
17216,Male,Loyal customer,46,Personal Travel,Eco,334,3,5,3,3,3,3,3,3,5,4,5,5,5,3,58,72,Neutral or dissatisfied
17217,Male,Loyal customer,22,Business travel,Business,2369,3,1,1,1,3,3,3,3,4,4,3,1,3,3,0,0,Neutral or dissatisfied
17218,Male,Loyal customer,52,Business travel,Business,600,1,1,1,1,3,4,4,4,4,4,4,5,4,3,11,0,Satisfied
17219,Male,Loyal customer,53,Business travel,Business,456,3,2,2,2,5,3,3,3,3,2,3,2,3,2,0,45,Neutral or dissatisfied
17220,Female,Loyal customer,41,Business travel,Business,3556,1,1,2,1,2,4,4,4,4,4,4,5,4,3,0,13,Satisfied
17221,Male,Loyal customer,20,Personal Travel,Eco,259,2,1,2,2,2,2,1,2,4,2,2,1,2,2,14,19,Neutral or dissatisfied
17222,Female,Loyal customer,54,Business travel,Business,1714,2,2,2,2,4,5,5,4,4,4,4,4,4,5,0,0,Satisfied
17223,Male,Disloyal customer,20,Business travel,Business,368,5,4,5,5,1,5,1,1,5,5,5,3,4,1,0,0,Satisfied
17224,Male,Loyal customer,59,Business travel,Business,2203,4,4,4,4,3,4,5,4,4,4,4,3,4,5,67,52,Satisfied
17225,Male,Disloyal customer,50,Business travel,Eco,627,4,0,4,3,2,4,2,2,3,2,4,2,5,2,0,0,Satisfied
17226,Male,Loyal customer,48,Personal Travel,Eco,650,1,2,1,3,3,1,3,3,2,5,2,1,2,3,0,0,Neutral or dissatisfied
17227,Male,Disloyal customer,23,Business travel,Eco,89,3,4,3,4,4,3,4,4,2,4,4,4,3,4,4,7,Neutral or dissatisfied
17228,Male,Disloyal customer,29,Business travel,Eco,382,2,2,2,4,4,2,4,4,1,5,4,1,4,4,17,21,Neutral or dissatisfied
17229,Female,Loyal customer,16,Business travel,Business,1750,1,1,1,1,5,5,5,5,4,3,4,4,5,5,8,0,Satisfied
17230,Male,Loyal customer,56,Business travel,Eco,1194,1,1,3,1,1,1,1,1,3,4,3,2,4,1,58,89,Neutral or dissatisfied
17231,Male,Loyal customer,35,Personal Travel,Eco,2475,1,1,1,4,1,1,1,2,3,4,4,1,2,1,0,0,Neutral or dissatisfied
17232,Male,Disloyal customer,25,Business travel,Business,1037,5,2,5,3,2,5,2,2,4,5,3,5,5,2,31,0,Satisfied
17233,Male,Loyal customer,45,Business travel,Business,838,4,4,4,4,3,5,4,4,4,4,4,5,4,5,1,0,Satisfied
17234,Female,Disloyal customer,22,Business travel,Eco,1432,2,1,1,3,2,2,3,2,3,2,3,1,2,2,40,44,Neutral or dissatisfied
17235,Female,Loyal customer,50,Personal Travel,Eco Plus,580,3,1,3,4,2,3,3,3,3,3,3,2,3,1,69,56,Neutral or dissatisfied
17236,Female,Loyal customer,37,Personal Travel,Eco,1754,1,4,1,3,2,1,2,2,5,1,5,3,1,2,0,0,Neutral or dissatisfied
17237,Female,Loyal customer,56,Personal Travel,Eco,84,3,2,0,3,1,3,4,2,2,0,2,3,2,4,0,19,Neutral or dissatisfied
17238,Male,Loyal customer,35,Personal Travel,Eco Plus,544,1,4,3,1,3,3,3,3,5,5,4,4,4,3,0,27,Neutral or dissatisfied
17239,Male,Disloyal customer,22,Business travel,Eco Plus,1346,5,0,5,3,1,5,1,1,3,5,4,4,5,1,0,0,Satisfied
17240,Female,Disloyal customer,43,Business travel,Eco,347,5,3,5,3,1,5,1,1,3,3,5,5,1,1,0,0,Satisfied
17241,Male,Loyal customer,67,Personal Travel,Eco,534,3,4,3,3,4,3,4,4,3,2,4,5,5,4,30,26,Neutral or dissatisfied
17242,Male,Loyal customer,51,Business travel,Business,3377,5,5,5,5,2,5,4,2,2,2,2,5,2,4,25,37,Satisfied
17243,Female,Loyal customer,53,Business travel,Business,3232,1,1,1,1,5,5,4,4,4,4,4,4,4,5,0,0,Satisfied
17244,Male,Loyal customer,67,Personal Travel,Eco Plus,261,5,3,5,3,1,5,3,1,3,2,4,4,3,1,0,0,Satisfied
17245,Female,Disloyal customer,26,Business travel,Eco Plus,507,2,5,2,5,4,2,4,4,4,5,3,4,1,4,0,35,Neutral or dissatisfied
17246,Female,Loyal customer,50,Business travel,Eco,222,4,4,4,4,1,5,4,4,4,4,4,5,4,4,0,0,Satisfied
17247,Male,Loyal customer,40,Business travel,Business,3657,5,5,5,5,4,5,4,3,3,3,3,3,3,3,0,33,Satisfied
17248,Male,Loyal customer,48,Business travel,Business,1680,4,4,4,4,4,4,4,5,5,5,5,4,5,4,0,0,Satisfied
17249,Male,Loyal customer,39,Business travel,Eco,1065,3,1,1,1,3,3,3,3,3,4,2,1,2,3,37,47,Neutral or dissatisfied
17250,Female,Loyal customer,60,Personal Travel,Eco,362,3,5,3,5,3,4,4,2,2,3,2,4,2,5,0,0,Neutral or dissatisfied
17251,Female,Loyal customer,56,Business travel,Business,3893,0,1,1,2,5,4,5,3,3,3,3,4,3,3,0,0,Satisfied
17252,Female,Loyal customer,67,Personal Travel,Eco,944,4,2,4,4,3,4,3,1,1,4,1,2,1,2,0,0,Satisfied
17253,Male,Loyal customer,57,Business travel,Business,3837,1,1,1,1,5,4,4,2,2,2,2,3,2,4,9,20,Satisfied
17254,Female,Loyal customer,13,Personal Travel,Eco,1892,3,1,3,3,2,3,2,2,2,5,3,4,4,2,0,0,Neutral or dissatisfied
17255,Female,Loyal customer,65,Personal Travel,Eco,404,3,4,3,4,2,2,3,5,5,3,5,3,5,5,0,13,Neutral or dissatisfied
17256,Male,Loyal customer,59,Business travel,Eco Plus,1171,1,2,2,2,1,1,1,1,2,2,4,2,3,1,0,0,Neutral or dissatisfied
17257,Male,Loyal customer,58,Personal Travel,Eco,1124,2,3,2,3,4,2,4,4,2,1,1,1,2,4,0,0,Neutral or dissatisfied
17258,Female,Loyal customer,64,Personal Travel,Eco,1172,3,5,3,3,3,5,4,1,1,3,1,5,1,4,15,11,Neutral or dissatisfied
17259,Female,Loyal customer,37,Personal Travel,Eco,403,2,5,2,3,3,2,3,3,3,2,4,4,4,3,0,0,Neutral or dissatisfied
17260,Male,Loyal customer,25,Personal Travel,Eco,597,2,4,2,3,4,2,4,4,4,5,3,2,4,4,0,0,Neutral or dissatisfied
17261,Female,Loyal customer,43,Business travel,Business,3328,2,2,2,2,4,4,5,4,4,4,4,5,4,3,0,6,Satisfied
17262,Male,Disloyal customer,29,Business travel,Business,1214,4,4,4,3,3,4,3,3,4,5,4,3,5,3,32,16,Satisfied
17263,Male,Disloyal customer,21,Business travel,Eco,391,2,1,2,2,5,2,5,5,4,5,2,2,2,5,4,2,Neutral or dissatisfied
17264,Male,Loyal customer,58,Personal Travel,Eco Plus,987,4,5,5,1,1,5,1,1,3,2,4,3,5,1,0,0,Satisfied
17265,Female,Loyal customer,32,Business travel,Business,436,5,5,5,5,4,4,4,4,5,5,4,4,4,4,17,10,Satisfied
17266,Female,Loyal customer,50,Business travel,Business,1670,2,3,3,3,2,3,3,2,2,2,2,4,2,2,28,23,Neutral or dissatisfied
17267,Male,Disloyal customer,27,Business travel,Eco,1020,3,3,3,3,2,3,4,2,3,2,2,1,2,2,18,12,Neutral or dissatisfied
17268,Female,Loyal customer,40,Business travel,Business,1710,1,1,1,1,4,2,5,5,5,5,5,5,5,1,0,0,Satisfied
17269,Female,Loyal customer,9,Personal Travel,Eco,2381,3,5,3,1,2,3,1,2,4,3,5,4,2,2,22,0,Neutral or dissatisfied
17270,Male,Loyal customer,54,Business travel,Business,972,3,4,1,4,3,3,4,3,3,3,3,3,3,1,0,12,Neutral or dissatisfied
17271,Male,Disloyal customer,41,Business travel,Eco,73,1,0,1,1,1,1,1,1,1,3,1,2,2,1,0,0,Neutral or dissatisfied
17272,Female,Disloyal customer,25,Business travel,Business,925,3,5,3,4,1,3,1,1,5,5,5,5,5,1,0,0,Neutral or dissatisfied
17273,Male,Disloyal customer,56,Business travel,Business,200,5,5,5,4,5,5,5,5,4,3,5,3,5,5,111,115,Satisfied
17274,Male,Loyal customer,43,Business travel,Eco,546,3,4,4,4,3,3,3,3,3,5,3,3,4,3,0,1,Neutral or dissatisfied
17275,Female,Loyal customer,28,Business travel,Business,2010,4,4,4,4,3,3,3,3,4,4,5,4,5,3,0,0,Satisfied
17276,Female,Loyal customer,25,Personal Travel,Eco Plus,1452,4,4,4,2,2,4,2,2,5,5,3,4,4,2,2,0,Neutral or dissatisfied
17277,Female,Loyal customer,36,Business travel,Eco,1444,4,1,1,1,4,3,4,4,1,2,4,1,3,4,0,0,Neutral or dissatisfied
17278,Female,Disloyal customer,36,Business travel,Eco,196,2,0,2,2,4,2,4,4,4,2,4,5,1,4,12,2,Neutral or dissatisfied
17279,Female,Loyal customer,30,Business travel,Business,3702,3,3,3,3,2,2,2,2,3,5,2,2,5,2,4,0,Satisfied
17280,Female,Loyal customer,47,Personal Travel,Eco,496,3,5,3,3,2,4,5,2,2,3,2,5,2,5,0,0,Neutral or dissatisfied
17281,Female,Loyal customer,22,Business travel,Business,669,1,1,1,1,2,2,2,2,2,5,1,5,5,2,0,0,Satisfied
17282,Female,Loyal customer,21,Business travel,Business,1594,3,3,4,3,2,3,2,2,3,5,4,4,4,2,0,0,Satisfied
17283,Female,Loyal customer,55,Business travel,Business,2135,3,3,4,3,5,4,4,3,3,3,3,3,3,1,0,44,Neutral or dissatisfied
17284,Male,Loyal customer,49,Business travel,Business,2462,2,1,2,2,2,4,5,5,5,5,5,5,5,5,11,8,Satisfied
17285,Female,Loyal customer,55,Business travel,Eco,565,2,1,4,1,3,2,2,2,2,2,2,4,2,2,0,0,Neutral or dissatisfied
17286,Female,Loyal customer,57,Business travel,Business,1938,3,3,3,3,2,5,5,4,4,4,4,4,4,5,0,0,Satisfied
17287,Male,Loyal customer,63,Personal Travel,Eco,1587,2,5,2,1,4,2,4,4,3,5,5,4,5,4,0,0,Neutral or dissatisfied
17288,Female,Disloyal customer,29,Business travel,Business,1303,2,2,2,4,3,2,5,3,3,5,5,4,4,3,0,0,Neutral or dissatisfied
17289,Male,Loyal customer,47,Business travel,Business,3711,4,4,4,4,2,2,1,5,5,5,5,2,5,2,0,0,Satisfied
17290,Female,Loyal customer,56,Business travel,Business,1062,1,1,1,1,4,5,4,4,4,4,4,5,4,5,32,29,Satisfied
17291,Male,Loyal customer,40,Business travel,Business,842,4,4,4,4,3,5,4,4,4,4,4,5,4,5,1,0,Satisfied
17292,Female,Loyal customer,57,Business travel,Business,3750,1,1,5,1,3,5,5,2,2,2,2,3,2,3,0,0,Satisfied
17293,Male,Loyal customer,37,Business travel,Eco,819,2,2,2,2,2,2,2,2,3,5,1,2,5,2,24,17,Satisfied
17294,Male,Loyal customer,57,Personal Travel,Eco,391,2,2,4,4,4,2,2,2,1,3,3,2,1,2,142,135,Neutral or dissatisfied
17296,Female,Loyal customer,39,Personal Travel,Business,1076,3,4,3,4,2,4,5,4,4,3,4,4,4,4,0,0,Neutral or dissatisfied
17297,Female,Loyal customer,21,Personal Travel,Eco,83,2,4,0,3,5,0,5,5,4,4,4,3,5,5,0,0,Neutral or dissatisfied
17298,Male,Loyal customer,39,Business travel,Business,399,5,5,5,5,3,5,5,4,4,4,4,5,4,5,0,0,Satisfied
17299,Female,Loyal customer,8,Business travel,Business,1918,1,2,2,2,1,1,1,1,3,4,4,3,4,1,0,0,Neutral or dissatisfied
17300,Female,Loyal customer,58,Personal Travel,Eco,809,3,4,3,3,5,4,4,2,2,3,2,3,2,1,25,19,Neutral or dissatisfied
17301,Female,Loyal customer,53,Business travel,Eco,936,3,1,2,1,1,4,3,3,3,3,3,2,3,4,2,6,Neutral or dissatisfied
17302,Male,Loyal customer,47,Business travel,Business,2704,1,1,1,1,4,3,4,5,5,5,5,5,5,4,0,0,Satisfied
17303,Male,Disloyal customer,30,Business travel,Eco,650,3,3,3,3,3,3,3,3,1,4,3,4,3,3,2,0,Neutral or dissatisfied
17304,Female,Loyal customer,25,Business travel,Eco,366,4,2,2,2,4,4,3,4,4,5,4,4,2,4,15,4,Satisfied
17305,Female,Loyal customer,15,Personal Travel,Eco,1522,4,2,5,4,4,5,4,4,3,5,4,2,4,4,3,1,Neutral or dissatisfied
17306,Male,Loyal customer,40,Business travel,Business,2235,1,3,1,3,2,3,3,2,2,2,1,2,2,4,0,0,Neutral or dissatisfied
17307,Male,Disloyal customer,23,Business travel,Eco,985,2,2,2,1,1,2,1,1,3,4,1,3,1,1,0,0,Neutral or dissatisfied
17308,Female,Loyal customer,58,Business travel,Business,3520,2,2,2,2,4,5,5,5,5,5,5,3,5,4,0,0,Satisfied
17309,Female,Loyal customer,24,Business travel,Eco Plus,1770,5,4,4,4,5,5,4,5,1,5,3,2,4,5,0,8,Satisfied
17310,Female,Loyal customer,54,Business travel,Eco Plus,151,5,3,5,3,5,4,1,5,5,5,5,1,5,4,0,0,Satisfied
17311,Female,Loyal customer,30,Business travel,Business,2422,2,3,3,3,2,2,2,2,3,2,3,1,4,2,0,24,Neutral or dissatisfied
17312,Male,Loyal customer,41,Business travel,Business,1440,1,1,1,1,2,4,5,5,5,5,5,4,5,4,0,0,Satisfied
17313,Female,Disloyal customer,19,Business travel,Eco,930,5,5,5,3,2,5,2,2,3,4,5,4,4,2,18,31,Satisfied
17314,Male,Disloyal customer,44,Business travel,Business,762,4,4,4,3,2,4,2,2,5,3,5,3,5,2,0,0,Neutral or dissatisfied
17315,Female,Loyal customer,49,Personal Travel,Eco,551,3,1,3,3,3,4,4,4,4,3,3,4,4,4,38,36,Neutral or dissatisfied
17316,Male,Loyal customer,51,Personal Travel,Eco Plus,320,4,4,4,4,4,4,4,4,5,2,1,2,5,4,0,0,Neutral or dissatisfied
17317,Male,Loyal customer,26,Personal Travel,Business,337,2,4,2,2,3,2,3,3,1,4,1,4,4,3,8,8,Neutral or dissatisfied
17318,Female,Loyal customer,62,Personal Travel,Eco,391,3,4,3,5,2,3,2,3,3,3,3,3,3,1,0,3,Neutral or dissatisfied
17319,Female,Loyal customer,51,Personal Travel,Eco,1576,2,4,2,4,3,4,4,3,3,2,3,4,3,4,34,36,Neutral or dissatisfied
